-1.959911307279153858e+00 -1.749487834937281105e+00 -1.486278614681108889e+00 -1.189995754814785256e+00 -1.957718848595331407e+00 -1.748075924757014787e+00 -1.485699678506816168e+00 -1.190261464409726910e+00 -1.955442786027742796e+00 -1.746589466558444270e+00 -1.485056545941287665e+00 -1.190473851260205107e+00 -1.953083380382534484e+00 -1.745028628290467010e+00 -1.484349286019363445e+00 -1.190632884014388493e+00 -4.899615573592057682e-01 -2.301510475378421017e-01 5.111864855394121498e-02 3.310606245117952984e-01 -4.886557466573406838e-01 -2.295355796222195988e-01 5.101122300090144002e-02 3.302331141458723085e-01 -4.873361649145493413e-01 -2.289175581729494535e-01 5.089526828624291177e-02 3.293870224132462443e-01 -4.860029589395906680e-01 -2.282970475815175870e-01 5.077080630042307696e-02 3.285224567385995886e-01 9.980527400417174011e-01 1.280461544079176450e+00 1.581283373670660852e+00 1.877721335483502729e+00 9.983650582815954966e-01 1.280794075098018014e+00 1.581634673556382653e+00 1.878088948942038927e+00 9.986465654970999584e-01 1.281083920014000954e+00 1.581931438768609199e+00 1.878391101701143429e+00 9.988972349749503099e-01 1.281331051254485986e+00 1.582173641061561442e+00 1.878627764793637356e+00 2.380512380586369936e+00 2.695594102468876763e+00 3.034948171001192740e+00 3.376983041414521658e+00 2.383843316338189133e+00 2.699559560355967669e+00 3.039504673100227983e+00 3.382058033166972955e+00 2.387113540204896189e+00 2.703451578904380703e+00 3.043974402612550811e+00 3.387033160815863475e+00 2.390322671374124575e+00 2.707269704369596575e+00 3.048356838019347315e+00 3.391907843514732512e+00 -2.240737121713618940e+00 -1.971534612290650967e+00 -1.639590262541670951e+00 -1.269753864270680266e+00 -2.237088423535763759e+00 -1.968749378969189889e+00 -1.637759687172075429e+00 -1.268922421464463879e+00 -2.233328101863674142e+00 -1.965863475037392005e+00 -1.635841364145076637e+00 -1.268017154999452556e+00 -2.229456592382999425e+00 -1.962877233400075694e+00 -1.633835512840985826e+00 -1.267038165338388422e+00 -5.476386716123300413e-01 -2.599657734137366116e-01 5.384029144198909655e-02 3.672659134484235199e-01 -5.461939967499886972e-01 -2.592933707082323291e-01 5.368766114611678297e-02 3.662758665374241662e-01 -5.447111934326442917e-01 -2.585946298881907079e-01 5.354916127078301891e-02 3.652883589131790121e-01 -5.431904284995965337e-01 -2.578696255958987660e-01 5.342481548223365628e-02 3.643035137931776024e-01 1.103007542086177795e+00 1.385248291578139446e+00 1.692527592446825269e+00 2.000013439527609016e+00 1.097122254752551429e+00 1.379252995028824147e+00 1.686510926063479632e+00 1.994065013820605303e+00 1.091219790563744185e+00 1.373229062679004686e+00 1.680453635716278926e+00 1.988064416702403081e+00 1.085300848064494561e+00 1.367177207445368525e+00 1.674356438240354850e+00 1.982012358243767425e+00 2.677067453481188686e+00 2.921597482408290425e+00 3.199358993304147525e+00 3.490822569925856378e+00 2.670923905966449574e+00 2.915936784830594597e+00 3.194289929617982970e+00 3.486424826250131837e+00 2.664716901451870790e+00 2.910202863671034201e+00 3.189136771300584705e+00 3.481931776835042847e+00 2.658447171263506270e+00 2.904396394721177721e+00 3.183900126042604306e+00 3.477343951801233679e+00 -2.406879159230567389e+00 -2.090653318371761493e+00 -1.712546388893426252e+00 -1.299992671086894758e+00 -2.403388977414448568e+00 -2.088164528857785918e+00 -1.711153018488428712e+00 -1.299735080221719796e+00 -2.399769165742097421e+00 -2.085558650453433138e+00 -1.709657228790800287e+00 -1.299390800858557737e+00 -2.396020144254106476e+00 -2.082835984084693060e+00 -1.708059190353378609e+00 -1.298959868491419867e+00 -5.869935193539930207e-01 -2.765828239104137776e-01 5.645689006769605278e-02 3.843568022734900058e-01 -5.852235210168117430e-01 -2.757519774565906356e-01 5.628305333709993086e-02 3.831620001940365672e-01 -5.833990403806381675e-01 -2.748790059287073984e-01 5.613845680335605159e-02 3.819841051717418612e-01 -5.815202853571548314e-01 -2.739640053831038369e-01 5.602312386196506289e-02 3.808232617237223838e-01 1.165744272979228002e+00 1.481604512151196262e+00 1.821125377310014004e+00 2.157711879012995659e+00 1.158170234755462547e+00 1.473736628519876080e+00 1.813074202592818596e+00 2.149596932976353791e+00 1.150588295594334953e+00 1.465848324312847284e+00 1.804989416487447373e+00 2.141435549640109848e+00 1.142999350367634337e+00 1.457940530419139735e+00 1.796871973001660239e+00 2.133228691853449099e+00 3.031934505322513296e+00 3.308862960220269933e+00 3.616468999369717885e+00 3.933693661405302855e+00 3.022149984583509585e+00 3.299397182697080488e+00 3.607488041726528927e+00 3.925339770474297829e+00 3.012293850758910985e+00 3.289848882082881509e+00 3.598412550883895555e+00 3.916879058814063619e+00 3.002367263098906669e+00 3.280219181534792305e+00 3.589243594494976541e+00 3.908312521903783754e+00 -2.528738654111987394e+00 -2.180572242517922810e+00 -1.772009721071665878e+00 -1.331966773072761567e+00 -2.525576424872139292e+00 -2.178500152264160938e+00 -1.771118209000772437e+00 -1.332288402948873296e+00 -2.522274064181513786e+00 -2.176301599839828960e+00 -1.770116070136464215e+00 -1.332516283688346403e+00 -2.518831955319524418e+00 -2.173976838803523215e+00 -1.769003417683475687e+00 -1.332650384075773742e+00 -6.220191790749509675e-01 -2.914684397823037454e-01 5.857156577633593209e-02 3.995655965870839044e-01 -6.200415099610239178e-01 -2.905394447623705911e-01 5.838016846616089772e-02 3.982370553661127577e-01 -6.180006289904127481e-01 -2.895602275481763410e-01 5.822547601059402389e-02 3.969322817462768160e-01 -6.158967700563067194e-01 -2.885308973807212407e-01 5.810751231536248618e-02 3.956514345823081147e-01 1.214384457771646497e+00 1.559766890371523163e+00 1.926429729404449676e+00 2.286550139110263835e+00 1.206487553867194196e+00 1.551462786641027991e+00 1.917831790647144929e+00 2.277786153058403151e+00 1.198586641085856330e+00 1.543141121900080792e+00 1.909202063959301698e+00 2.268976560210094640e+00 1.190682651180910101e+00 1.534802877349196182e+00 1.900541566785651115e+00 2.260122399079651068e+00 3.260319374168207496e+00 3.572579257510315465e+00 3.912121145491485485e+00 4.256402299180936488e+00 3.249291389269731489e+00 3.561775120407165041e+00 3.901726054630390017e+00 4.246581359203278616e+00 3.238185659516321202e+00 3.550881005754265907e+00 3.891227739475882963e+00 4.236643814273750586e+00 3.227003490544293918e+00 3.539898194405910026e+00 3.880627434434873457e+00 4.226590832963952771e+00 -2.684443405140524597e+00 -2.298519469644401347e+00 -1.854065868702787112e+00 -1.381630144738619448e+00 -2.681760120802306524e+00 -2.297022238569380370e+00 -1.853838353145829343e+00 -1.382693722897738509e+00 -2.678925179879752427e+00 -2.295388385105465723e+00 -1.853491433241256869e+00 -1.383656111768087227e+00 -2.675938911264251097e+00 -2.293618097063967021e+00 -1.853025145681198138e+00 -1.384517194461903911e+00 -6.712114012793477524e-01 -3.133557622865594805e-01 6.017951917519615002e-02 4.199218062652534389e-01 -6.690191475856266390e-01 -3.123318343551175769e-01 5.995787468845326096e-02 4.184384967816783263e-01 -6.667547997438389995e-01 -3.112497264891060933e-01 5.978000120450421839e-02 4.169851977207514881e-01 -6.644186185641245412e-01 -3.101095606460517740e-01 5.964592474348084927e-02 4.155620846989080963e-01 1.280264053978388050e+00 1.663422550524561006e+00 2.064314690361586990e+00 2.453668234074373622e+00 1.272392599473508357e+00 1.655023099408427401e+00 2.055498105804534070e+00 2.444565889485377674e+00 1.264520015387918805e+00 1.646607601732003490e+00 2.046649930705544129e+00 2.435416921740002572e+00 1.256647229714079161e+00 1.638177049292667720e+00 2.037771207755670666e+00 2.426222408723563539e+00 3.517369380028358528e+00 3.875639385895854439e+00 4.256414682313223175e+00 4.635286661553894128e+00 3.505536279961066093e+00 3.863931838733040358e+00 4.245029842848341950e+00 4.624405847302287320e+00 3.493618000203471574e+00 3.852125134046846533e+00 4.233530997161781606e+00 4.613396259767060137e+00 3.481615941537373082e+00 3.840220659556112359e+00 4.221919496817352346e+00 4.602259193074305976e+00 -2.728962047827121928e+00 -2.332769305798135129e+00 -1.878541027297342181e+00 -1.397254381338552731e+00 -2.726419635534722552e+00 -2.331437363236017468e+00 -1.878501060353582330e+00 -1.398524510350338756e+00 -2.723722535748533069e+00 -2.329966142927728079e+00 -1.878339411422456307e+00 -1.399691535765595019e+00 -2.720871061178809391e+00 -2.328355813695719867e+00 -1.878056095623219290e+00 -1.400755316878144141e+00 -6.860068836426449490e-01 -3.201968288286962672e-01 6.026794545980185269e-02 4.256508978359960782e-01 -6.837623956750149556e-01 -3.191513429624392995e-01 6.003595247870241458e-02 4.241256807561655240e-01 -6.814435863911938451e-01 -3.180457277327917165e-01 5.984941484814787493e-02 4.226319159619180699e-01 -6.790507232186058229e-01 -3.168801080090559719e-01 5.970835941588181761e-02 4.211697837379830833e-01 1.299720512240642778e+00 1.693480141660589355e+00 2.103912492945201329e+00 2.501353548799275295e+00 1.291906793315664048e+00 1.685107778321142336e+00 2.095090951856891870e+00 2.492214388825973792e+00 1.284092472741522828e+00 1.676719507928342567e+00 2.086237591280169390e+00 2.483028043476283919e+00 1.276278471441460782e+00 1.668316318885106897e+00 2.077353454345259642e+00 2.473795594827381983e+00 3.585333431861388753e+00 3.956462098068530331e+00 4.348699166880467537e+00 4.737123919135401984e+00 3.573368667873185522e+00 3.944598264422157108e+00 4.337135274784887251e+00 4.726044264783072713e+00 3.561316681557459951e+00 3.932632740328361187e+00 4.325454397624812763e+00 4.714832476690790308e+00 3.549178889363306943e+00 3.920566932130443938e+00 4.313657908295001953e+00 4.703489872680168382e+00 -2.775722390235924486e+00 -2.368966402707227026e+00 -1.904671380663015112e+00 -1.414251589982566726e+00 -2.773328487431112599e+00 -2.367807363761312622e+00 -1.904826383229303088e+00 -1.415735334080520103e+00 -2.770776811302309461e+00 -2.366506349189305247e+00 -1.904857395451980961e+00 -1.417114040384316764e+00 -2.768067657741082321e+00 -2.365063508068101505e+00 -1.904764410009175846e+00 -1.418387543432100939e+00 -7.018623430660368978e-01 -3.276634687739174989e-01 6.014592458615486414e-02 4.315535877420331179e-01 -6.995668808659416538e-01 -3.265977533494577312e-01 5.990226001512444221e-02 4.299852187172661377e-01 -6.971948719213372225e-01 -3.254699788979820152e-01 5.970569875669018423e-02 4.284496928508787494e-01 -6.947465899326885630e-01 -3.242802730185274651e-01 5.955626865864194208e-02 4.269471950625558510e-01 1.320401660575103664e+00 1.725172166310474653e+00 2.145488862089623971e+00 2.551286252344257655e+00 1.312664977518184672e+00 1.716846211560098867e+00 2.136681419675713123e+00 2.542128793738927861e+00 1.304928137445759306e+00 1.708504389096904719e+00 2.127841815075046661e+00 2.532923463419026966e+00 1.297192052160940579e+00 1.700147681815681766e+00 2.118971089501772376e+00 2.523671345673281330e+00 3.654519093462002211e+00 4.038948499888593169e+00 4.443013531754107071e+00 4.841267551504361499e+00 3.642450251217783652e+00 4.026956074069690139e+00 4.431297942470794560e+00 4.830015642850187696e+00 3.630292078122582033e+00 4.014859341254466862e+00 4.419462291203731574e+00 4.818628131240248358e+00 3.618046003016845980e+00 4.002659723108254575e+00 4.407507968937696141e+00 4.807106355065005054e+00 -2.824697813476785946e+00 -2.407108335010332389e+00 -1.932474474606220793e+00 -1.432654221190756472e+00 -2.822459598657087732e+00 -2.406129253702386173e+00 -1.932831212024052503e+00 -1.434357906811510430e+00 -2.820060473318915406e+00 -2.405005459029934123e+00 -1.933061621795485463e+00 -1.435954601613883552e+00 -2.817500715529004829e+00 -2.403737079322664449e+00 -1.933165673240364368e+00 -1.437444114623940505e+00 -7.188016398466714474e-01 -3.357948359167977070e-01 5.976416805131923304e-02 4.375759075719856117e-01 -7.164568118752441261e-01 -3.347104451541695891e-01 5.950741163914874399e-02 4.359631735747797610e-01 -7.140332152853232639e-01 -3.335620869106008524e-01 5.929936900699606106e-02 4.343846216096125534e-01 -7.115311301313311798e-01 -3.323498913570375191e-01 5.914006918971215221e-02 4.328404414948778811e-01 1.342303607159297529e+00 1.758462290929347249e+00 2.188977734743164483e+00 2.603374526524365073e+00 1.334662500957395581e+00 1.750201407735747283e+00 2.180202903080785681e+00 2.594216864886393914e+00 1.327021597067246761e+00 1.741924595194294101e+00 2.171395452769846024e+00 2.585010522529844756e+00 1.319381795934478463e+00 1.733632828378009139e+00 2.162556421240711124e+00 2.575756583549096312e+00 3.724778959593439076e+00 4.122896031349003287e+00 4.539103248940707935e+00 4.947416673458067571e+00 3.712633307555679885e+00 4.110802453291685588e+00 4.527263132225701092e+00 4.936018981627003477e+00 3.700396154875309485e+00 4.098601874842930037e+00 4.515299787300366852e+00 4.924482119562926918e+00 3.688068939591576445e+00 4.086295729793053333e+00 4.503214620110500555e+00 4.912807443141164576e+00 -2.875844471747751818e+00 -2.447178471173086400e+00 -1.961956774782177559e+00 -1.452486738735299765e+00 -2.873768638859826474e+00 -2.446385813902819173e+00 -1.962521329743364573e+00 -1.454415927469764780e+00 -2.871528710604960288e+00 -2.445445668317629107e+00 -1.962957192606563650e+00 -1.456236154741600286e+00 -2.869124946592376268e+00 -2.444358141345671420e+00 -1.963264308765613420e+00 -1.457947203455458363e+00 -7.368441328613044572e-01 -3.446294542126764338e-01 5.907026136003712402e-02 4.436572879518536627e-01 -7.344518919456362038e-01 -3.435281629632498390e-01 5.879890180290492374e-02 4.419990139642806515e-01 -7.319786663613256916e-01 -3.423610183878593727e-01 5.857782822406254475e-02 4.403762085888474065e-01 -7.294247420216180000e-01 -3.411281530025263020e-01 5.840707103397169142e-02 4.387890666259324224e-01 1.365411131632586761e+00 1.793299708408088167e+00 2.234295799689507867e+00 2.657507021365577593e+00 1.357883315844165439e+00 1.785121833658254831e+00 2.225571480327519502e+00 2.648366765993276140e+00 1.350355974846198182e+00 1.776927866709743897e+00 2.216813973371077218e+00 2.639176900281372973e+00 1.342829995560694600e+00 1.768718772771595171e+00 2.208024310225314757e+00 2.629938506259409614e+00 3.795955733807320875e+00 4.208089880553191442e+00 4.636699505307606550e+00 5.055254499615446484e+00 3.783760121786090558e+00 4.195922233292779246e+00 4.624761743150261672e+00 5.043737281239262238e+00 3.771470783209340816e+00 4.183644822752742520e+00 4.612697506796055613e+00 5.032077238641309513e+00 3.759089162196747047e+00 4.171259091681636555e+00 4.600508213936509883e+00 5.020275742071535596e+00 -2.929101017769920823e+00 -2.489145572433312914e+00 -1.993113170042076332e+00 -1.473765063110246798e+00 -2.927193752419424477e+00 -2.488545193669691180e+00 -1.993890918544903412e+00 -1.475924528458077090e+00 -2.925119163761547902e+00 -2.487794517843423314e+00 -1.994537585688445303e+00 -1.477973045398667251e+00 -2.922877491991497045e+00 -2.486893629741001810e+00 -1.995053092312741638e+00 -1.479910370196944269e+00 -7.560042147169354632e-01 -3.542046738525328475e-01 5.800925200768181078e-02 4.497311542842539200e-01 -7.535668517324978222e-01 -3.530884707119781307e-01 5.772169424091377898e-02 4.480262106564538716e-01 -7.510462955700034637e-01 -3.519045519442982606e-01 5.748595601261574650e-02 4.463579698718291855e-01 -7.484428379655951868e-01 -3.506530523597717330e-01 5.730206926407110934e-02 4.447266319768659049e-01 1.389697546322227639e+00 1.829619175047130897e+00 2.281342697677646747e+00 2.713553198730042304e+00 1.382299844880665818e+00 1.821541456941761838e+00 2.272686119420657569e+00 2.704447411582353133e+00 1.374902802870170193e+00 1.813447383054838769e+00 2.263995673970216949e+00 2.695290966915822928e+00 1.367507291847974260e+00 1.805337906761909084e+00 2.255272384745299341e+00 2.686084942770835760e+00 3.867882566018240986e+00 4.294303644109507268e+00 4.735520176137984372e+00 5.164449607186329949e+00 3.855663328056780692e+00 4.282088555237467453e+00 4.723511264466085713e+00 5.152838807743083116e+00 3.843348087135555424e+00 4.269760878662114401e+00 4.711372562891372517e+00 5.141081455400867917e+00 3.830938290334134244e+00 4.257322062928326822e+00 4.699105497799169306e+00 5.129178931783374473e+00 -2.984388431896403127e+00 -2.532963469603783047e+00 -2.025926527904229779e+00 -1.496496040849873976e+00 -2.982655389995454875e+00 -2.532560590819397994e+00 -2.026922118610639423e+00 -1.498889748556746282e+00 -2.980751758496322346e+00 -2.532004575975517646e+00 -2.027784216444342924e+00 -1.501170506274161154e+00 -2.978677757735934684e+00 -2.531295487123796484e+00 -2.028512717081949468e+00 -1.503338043153090053e+00 -7.762908405216506491e-01 -3.645560880325120490e-01 5.652430827024379489e-02 4.557256219693528454e-01 -7.738109750997892444e-01 -3.634271661994972202e-01 5.621888194471869049e-02 4.539729320617056363e-01 -7.712457176546336779e-01 -3.622286911659073905e-01 5.596676993457383453e-02 4.522581275148269686e-01 -7.685953652587016460e-01 -3.609607995095387434e-01 5.576800584583740950e-02 4.505814135988004399e-01 1.415124681621935609e+00 1.867341195931831566e+00 2.330001390746306633e+00 2.771363861461341394e+00 1.407872972902001196e+00 1.859379936882251672e+00 2.321429052411022376e+00 2.762309000373707413e+00 1.400622020190556372e+00 1.851401959134480579e+00 2.312822059445980294e+00 2.753202321239146322e+00 1.393372677742380050e+00 1.843408202308299382e+00 2.304181425299762331e+00 2.744044896157052271e+00 3.940383476390709738e+00 4.381300086009278338e+00 4.835270907549616304e+00 5.274657314845174305e+00 3.928166338377653055e+00 4.369063633682119807e+00 4.823216862018116835e+00 5.262978475825835112e+00 3.915850876523509605e+00 4.356711716055488459e+00 4.811029651848175881e+00 5.251149293198696277e+00 3.903438537887782722e+00 4.344245784506429509e+00 4.798710709073193748e+00 5.239171156961051956e+00
